danceability,loudness,speechiness,acousticness,liveness,instrumentalness,type
0.599,-8.504,0.0264,0.0538,0.192,0.9570000000000001,1
0.532,-7.644,0.0426,0.052000000000000005,0.11699999999999999,0.7559999999999999,1
0.625,-12.789000000000001,0.0309,0.616,0.138,0.9840000000000001,1
0.6409999999999999,-6.372000000000001,0.03,0.129,0.12,0.857,1
0.6709999999999999,-10.364,0.17300000000000001,0.295,0.124,0.204,1
0.7040000000000001,-9.925,0.0838,0.102,0.113,0.903,1
0.8370000000000001,-7.755,0.10400000000000001,0.11699999999999999,0.138,0.816,1
0.703,-9.76,0.0449,0.308,0.0992,0.823,1
0.5529999999999999,-9.682,0.0288,0.223,0.191,0.94,1
0.344,-4.149,0.0372,0.36200000000000004,0.12300000000000001,0.909,1
0.49,-11.902000000000001,0.0433,0.938,0.11,0.425,1
0.779,-9.184,0.0598,0.419,0.111,0.94,1
0.586,-10.587,0.0281,0.435,0.457,0.0258,1
0.614,-12.96,0.0368,0.945,0.139,0.907,1
0.723,-12.763,0.0392,0.0192,0.11199999999999999,0.9390000000000001,1
0.672,-7.319,0.0307,0.627,0.11900000000000001,0.9359999999999999,1
0.674,-7.421,0.044000000000000004,0.675,0.086,0.8859999999999999,1
0.787,-13.462,0.044000000000000004,0.872,0.11699999999999999,0.8420000000000001,1
0.6890000000000001,-10.429,0.0511,0.9520000000000001,0.109,0.925,1
0.688,-6.244,0.0267,0.23600000000000002,0.0763,0.7959999999999999,1
0.667,-6.337999999999999,0.0599,0.04,0.079,0.8320000000000001,1
0.743,-7.279,0.0396,0.43,0.129,0.93,1
0.655,-9.383,0.0435,0.304,0.109,0.9670000000000001,1
0.664,-10.315,0.0352,0.813,0.174,0.84,1
0.828,-9.282,0.0839,0.40399999999999997,0.064,0.643,1
0.762,-7.303999999999999,0.0569,0.885,0.125,0.604,1
0.787,-11.683,0.0531,0.33799999999999997,0.0734,0.856,1
0.779,-9.184,0.0598,0.419,0.111,0.94,1
0.478,-6.888,0.0339,0.624,0.282,0.506,1
0.8370000000000001,-7.755,0.10400000000000001,0.11699999999999999,0.138,0.816,1
0.672,-6.349,0.0951,0.728,0.155,0.7070000000000001,1
0.58,-9.698,0.0516,0.215,0.107,0.698,1
0.6659999999999999,-13.677,0.21100000000000002,0.763,0.145,0.903,1
0.655,-9.383,0.0435,0.304,0.109,0.9670000000000001,1
0.614,-12.96,0.0368,0.945,0.139,0.907,1
0.703,-12.824000000000002,0.0538,0.8220000000000001,0.0987,0.9229999999999999,1
0.645,-6.744,0.0415,0.701,0.125,0.9079999999999999,1
0.344,-4.149,0.0372,0.36200000000000004,0.12300000000000001,0.909,1
0.5660000000000001,-11.074000000000002,0.0692,0.495,0.10099999999999999,0.252,1
0.6890000000000001,-10.429,0.0511,0.9520000000000001,0.109,0.925,1
0.71,-10.724,0.166,0.606,0.106,0.816,1
0.703,-12.824000000000002,0.0538,0.8220000000000001,0.0987,0.9229999999999999,1
0.6779999999999999,-18.847,0.0745,0.9540000000000001,0.124,0.718,1
0.743,-7.279,0.0396,0.43,0.129,0.93,1
0.682,-11.933,0.0448,0.745,0.109,0.779,1
0.674,-7.421,0.044000000000000004,0.675,0.086,0.8859999999999999,1
0.723,-12.763,0.0392,0.0192,0.11199999999999999,0.9390000000000001,1
0.54,-13.524000000000001,0.213,0.7340000000000001,0.11199999999999999,0.838,1
0.632,-13.367,0.0925,0.303,0.145,0.006670000000000001,1
0.695,-10.752,0.0524,0.648,0.121,1.24e-05,1
0.588,-13.652000000000001,0.0459,0.20199999999999999,0.16,0.9259999999999999,1
0.523,-5.382000000000001,0.19399999999999998,0.44799999999999995,0.12300000000000001,0.00402,1
0.65,-7.564,0.0574,0.37799999999999995,0.157,0.877,1
0.664,-10.315,0.0352,0.813,0.174,0.84,1
0.804,-6.803999999999999,0.213,0.588,0.10099999999999999,0.40399999999999997,1
0.534,-9.994,0.11900000000000001,0.526,0.124,0.914,1
0.654,-11.493,0.0504,0.386,0.35200000000000004,0.865,1
0.638,-11.195,0.0389,0.935,0.11,0.9470000000000001,1
0.669,-12.886,0.0448,0.57,0.129,1.84e-05,1
0.767,-10.19,0.0439,0.8170000000000001,0.111,0.955,1
0.45799999999999996,-9.647,0.0281,0.773,0.138,0.00021099999999999998,1
0.789,-9.672,0.0593,0.38299999999999995,0.10300000000000001,0.0221,1
0.353,-9.464,0.0656,0.5920000000000001,0.131,0.000241,1
0.685,-10.135,0.257,0.527,0.0973,0.19399999999999998,1
0.48200000000000004,-9.828,0.0271,0.0169,0.17,9.89e-05,1
0.616,-9.649,0.0401,0.397,0.12300000000000001,0.772,1
0.599,-8.504,0.0264,0.0538,0.192,0.9570000000000001,1
0.532,-7.644,0.0426,0.052000000000000005,0.11699999999999999,0.7559999999999999,1
0.625,-12.789000000000001,0.0309,0.616,0.138,0.9840000000000001,1
0.6409999999999999,-6.372000000000001,0.03,0.129,0.12,0.857,1
0.6709999999999999,-10.364,0.17300000000000001,0.295,0.124,0.204,1
0.645,-9.115,0.0323,0.066,0.146,0.898,1
0.7040000000000001,-9.925,0.0838,0.102,0.113,0.903,1
0.58,-9.698,0.0516,0.215,0.107,0.698,1
0.762,-7.303999999999999,0.0569,0.885,0.125,0.604,1
0.588,-13.652000000000001,0.0459,0.20199999999999999,0.16,0.9259999999999999,1
0.695,-10.752,0.0524,0.648,0.121,1.24e-05,1
0.523,-5.382000000000001,0.19399999999999998,0.44799999999999995,0.12300000000000001,0.00402,1
0.65,-7.564,0.0574,0.37799999999999995,0.157,0.877,1
0.804,-6.803999999999999,0.213,0.588,0.10099999999999999,0.40399999999999997,1
0.534,-9.994,0.11900000000000001,0.526,0.124,0.914,1
0.654,-11.493,0.0504,0.386,0.35200000000000004,0.865,1
0.638,-11.195,0.0389,0.935,0.11,0.9470000000000001,1
0.669,-12.886,0.0448,0.57,0.129,1.84e-05,1
0.767,-10.19,0.0439,0.8170000000000001,0.111,0.955,1
0.45799999999999996,-9.647,0.0281,0.773,0.138,0.00021099999999999998,1
0.353,-9.464,0.0656,0.5920000000000001,0.131,0.000241,1
0.685,-10.135,0.257,0.527,0.0973,0.19399999999999998,1
0.48200000000000004,-9.828,0.0271,0.0169,0.17,9.89e-05,1
0.616,-9.649,0.0401,0.397,0.12300000000000001,0.772,1
0.599,-8.504,0.0264,0.0538,0.192,0.9570000000000001,1
0.532,-7.644,0.0426,0.052000000000000005,0.11699999999999999,0.7559999999999999,1
0.625,-12.789000000000001,0.0309,0.616,0.138,0.9840000000000001,1
0.6409999999999999,-6.372000000000001,0.03,0.129,0.12,0.857,1
0.6709999999999999,-10.364,0.17300000000000001,0.295,0.124,0.204,1
0.7040000000000001,-9.925,0.0838,0.102,0.113,0.903,1
0.762,-7.303999999999999,0.0569,0.885,0.125,0.604,1
0.632,-13.367,0.0925,0.303,0.145,0.006670000000000001,1
0.695,-10.752,0.0524,0.648,0.121,1.24e-05,1
0.588,-13.652000000000001,0.0459,0.20199999999999999,0.16,0.9259999999999999,1
0.523,-5.382000000000001,0.19399999999999998,0.44799999999999995,0.12300000000000001,0.00402,1
0.65,-7.564,0.0574,0.37799999999999995,0.157,0.877,1
0.664,-10.315,0.0352,0.813,0.174,0.84,1
0.804,-6.803999999999999,0.213,0.588,0.10099999999999999,0.40399999999999997,1
0.534,-9.994,0.11900000000000001,0.526,0.124,0.914,1
0.654,-11.493,0.0504,0.386,0.35200000000000004,0.865,1
0.638,-11.195,0.0389,0.935,0.11,0.9470000000000001,1
0.669,-12.886,0.0448,0.57,0.129,1.84e-05,1
0.767,-10.19,0.0439,0.8170000000000001,0.111,0.955,1
0.45799999999999996,-9.647,0.0281,0.773,0.138,0.00021099999999999998,1
0.789,-9.672,0.0593,0.38299999999999995,0.10300000000000001,0.0221,1
0.353,-9.464,0.0656,0.5920000000000001,0.131,0.000241,1
0.685,-10.135,0.257,0.527,0.0973,0.19399999999999998,1
0.48200000000000004,-9.828,0.0271,0.0169,0.17,9.89e-05,1
0.616,-9.649,0.0401,0.397,0.12300000000000001,0.772,1
0.599,-8.504,0.0264,0.0538,0.192,0.9570000000000001,1
0.532,-7.644,0.0426,0.052000000000000005,0.11699999999999999,0.7559999999999999,1
0.625,-12.789000000000001,0.0309,0.616,0.138,0.9840000000000001,1
0.6409999999999999,-6.372000000000001,0.03,0.129,0.12,0.857,1
0.6709999999999999,-10.364,0.17300000000000001,0.295,0.124,0.204,1
0.645,-9.115,0.0323,0.066,0.146,0.898,1
0.7040000000000001,-9.925,0.0838,0.102,0.113,0.903,1
0.58,-9.698,0.0516,0.215,0.107,0.698,1
0.762,-7.303999999999999,0.0569,0.885,0.125,0.604,1
0.588,-13.652000000000001,0.0459,0.20199999999999999,0.16,0.9259999999999999,1
0.695,-10.752,0.0524,0.648,0.121,1.24e-05,1
0.523,-5.382000000000001,0.19399999999999998,0.44799999999999995,0.12300000000000001,0.00402,1
0.65,-7.564,0.0574,0.37799999999999995,0.157,0.877,1
0.636,-5.6370000000000005,0.0289,0.35700000000000004,0.324,0.382,1
0.804,-6.803999999999999,0.213,0.588,0.10099999999999999,0.40399999999999997,1
0.534,-9.994,0.11900000000000001,0.526,0.124,0.914,1
0.654,-11.493,0.0504,0.386,0.35200000000000004,0.865,1
0.638,-11.195,0.0389,0.935,0.11,0.9470000000000001,1
0.669,-12.886,0.0448,0.57,0.129,1.84e-05,1
0.5529999999999999,-9.682,0.0288,0.223,0.191,0.94,1
0.45799999999999996,-9.647,0.0281,0.773,0.138,0.00021099999999999998,1
0.586,-10.587,0.0281,0.435,0.457,0.0258,1
0.685,-10.135,0.257,0.527,0.0973,0.19399999999999998,1
0.49,-11.902000000000001,0.0433,0.938,0.11,0.425,1
0.767,-10.19,0.0439,0.8170000000000001,0.111,0.955,1
0.616,-9.649,0.0401,0.397,0.12300000000000001,0.772,1
0.353,-9.464,0.0656,0.5920000000000001,0.131,0.000241,1
0.53,-12.290999999999999,0.0413,0.5870000000000001,0.102,0.846,1
0.48200000000000004,-9.828,0.0271,0.0169,0.17,9.89e-05,1
0.599,-8.504,0.0264,0.0538,0.192,0.9570000000000001,1
0.532,-7.644,0.0426,0.052000000000000005,0.11699999999999999,0.7559999999999999,1
0.625,-12.789000000000001,0.0309,0.616,0.138,0.9840000000000001,1
0.6409999999999999,-6.372000000000001,0.03,0.129,0.12,0.857,1
0.6709999999999999,-10.364,0.17300000000000001,0.295,0.124,0.204,1
0.7040000000000001,-9.925,0.0838,0.102,0.113,0.903,1
0.762,-7.303999999999999,0.0569,0.885,0.125,0.604,1
0.632,-13.367,0.0925,0.303,0.145,0.006670000000000001,1
0.695,-10.752,0.0524,0.648,0.121,1.24e-05,1
0.588,-13.652000000000001,0.0459,0.20199999999999999,0.16,0.9259999999999999,1
0.523,-5.382000000000001,0.19399999999999998,0.44799999999999995,0.12300000000000001,0.00402,1
0.65,-7.564,0.0574,0.37799999999999995,0.157,0.877,1
0.664,-10.315,0.0352,0.813,0.174,0.84,1
0.804,-6.803999999999999,0.213,0.588,0.10099999999999999,0.40399999999999997,1
0.534,-9.994,0.11900000000000001,0.526,0.124,0.914,1
0.654,-11.493,0.0504,0.386,0.35200000000000004,0.865,1
0.638,-11.195,0.0389,0.935,0.11,0.9470000000000001,1
0.669,-12.886,0.0448,0.57,0.129,1.84e-05,1
0.767,-10.19,0.0439,0.8170000000000001,0.111,0.955,1
0.45799999999999996,-9.647,0.0281,0.773,0.138,0.00021099999999999998,1
0.789,-9.672,0.0593,0.38299999999999995,0.10300000000000001,0.0221,1
0.353,-9.464,0.0656,0.5920000000000001,0.131,0.000241,1
0.685,-10.135,0.257,0.527,0.0973,0.19399999999999998,1
0.48200000000000004,-9.828,0.0271,0.0169,0.17,9.89e-05,1
0.616,-9.649,0.0401,0.397,0.12300000000000001,0.772,1
0.599,-8.504,0.0264,0.0538,0.192,0.9570000000000001,1
0.532,-7.644,0.0426,0.052000000000000005,0.11699999999999999,0.7559999999999999,1
0.625,-12.789000000000001,0.0309,0.616,0.138,0.9840000000000001,1
0.6409999999999999,-6.372000000000001,0.03,0.129,0.12,0.857,1
0.6709999999999999,-10.364,0.17300000000000001,0.295,0.124,0.204,1
0.645,-9.115,0.0323,0.066,0.146,0.898,1
0.7040000000000001,-9.925,0.0838,0.102,0.113,0.903,1
0.58,-9.698,0.0516,0.215,0.107,0.698,1
0.762,-7.303999999999999,0.0569,0.885,0.125,0.604,1
0.588,-13.652000000000001,0.0459,0.20199999999999999,0.16,0.9259999999999999,1
0.695,-10.752,0.0524,0.648,0.121,1.24e-05,1
0.523,-5.382000000000001,0.19399999999999998,0.44799999999999995,0.12300000000000001,0.00402,1
0.65,-7.564,0.0574,0.37799999999999995,0.157,0.877,1
0.804,-6.803999999999999,0.213,0.588,0.10099999999999999,0.40399999999999997,1
0.534,-9.994,0.11900000000000001,0.526,0.124,0.914,1
0.654,-11.493,0.0504,0.386,0.35200000000000004,0.865,1
0.638,-11.195,0.0389,0.935,0.11,0.9470000000000001,1
0.669,-12.886,0.0448,0.57,0.129,1.84e-05,1
0.767,-10.19,0.0439,0.8170000000000001,0.111,0.955,1
0.45799999999999996,-9.647,0.0281,0.773,0.138,0.00021099999999999998,1
0.353,-9.464,0.0656,0.5920000000000001,0.131,0.000241,1
0.685,-10.135,0.257,0.527,0.0973,0.19399999999999998,1
0.48200000000000004,-9.828,0.0271,0.0169,0.17,9.89e-05,1
0.616,-9.649,0.0401,0.397,0.12300000000000001,0.772,1
0.599,-8.504,0.0264,0.0538,0.192,0.9570000000000001,1
0.532,-7.644,0.0426,0.052000000000000005,0.11699999999999999,0.7559999999999999,1
0.625,-12.789000000000001,0.0309,0.616,0.138,0.9840000000000001,1
0.6409999999999999,-6.372000000000001,0.03,0.129,0.12,0.857,1
0.6709999999999999,-10.364,0.17300000000000001,0.295,0.124,0.204,1
0.7040000000000001,-9.925,0.0838,0.102,0.113,0.903,1
0.8370000000000001,-7.755,0.10400000000000001,0.11699999999999999,0.138,0.816,1
0.703,-9.76,0.0449,0.308,0.0992,0.823,1
0.344,-4.149,0.0372,0.36200000000000004,0.12300000000000001,0.909,1
0.779,-9.184,0.0598,0.419,0.111,0.94,1
0.614,-12.96,0.0368,0.945,0.139,0.907,1
0.723,-12.763,0.0392,0.0192,0.11199999999999999,0.9390000000000001,1
0.672,-7.319,0.0307,0.627,0.11900000000000001,0.9359999999999999,1
0.674,-7.421,0.044000000000000004,0.675,0.086,0.8859999999999999,1
0.787,-13.462,0.044000000000000004,0.872,0.11699999999999999,0.8420000000000001,1
0.6890000000000001,-10.429,0.0511,0.9520000000000001,0.109,0.925,1
0.688,-6.244,0.0267,0.23600000000000002,0.0763,0.7959999999999999,1
0.667,-6.337999999999999,0.0599,0.04,0.079,0.8320000000000001,1
0.743,-7.279,0.0396,0.43,0.129,0.93,1
0.613,-10.485999999999999,0.0579,0.5670000000000001,0.154,0.863,1
0.655,-9.383,0.0435,0.304,0.109,0.9670000000000001,1
0.645,-6.744,0.0415,0.701,0.125,0.9079999999999999,1
0.703,-12.824000000000002,0.0538,0.8220000000000001,0.0987,0.9229999999999999,1
0.664,-10.315,0.0352,0.813,0.174,0.84,1
0.58,-9.698,0.0516,0.215,0.107,0.698,1
0.8370000000000001,-7.755,0.10400000000000001,0.11699999999999999,0.138,0.816,1
0.344,-4.149,0.0372,0.36200000000000004,0.12300000000000001,0.909,1
0.779,-9.184,0.0598,0.419,0.111,0.94,1
0.614,-12.96,0.0368,0.945,0.139,0.907,1
0.586,-10.587,0.0281,0.435,0.457,0.0258,1
0.723,-12.763,0.0392,0.0192,0.11199999999999999,0.9390000000000001,1
0.49,-11.902000000000001,0.0433,0.938,0.11,0.425,1
0.674,-7.421,0.044000000000000004,0.675,0.086,0.8859999999999999,1
0.5529999999999999,-9.682,0.0288,0.223,0.191,0.94,1
0.6890000000000001,-10.429,0.0511,0.9520000000000001,0.109,0.925,1
0.743,-7.279,0.0396,0.43,0.129,0.93,1
0.655,-9.383,0.0435,0.304,0.109,0.9670000000000001,1
0.703,-12.824000000000002,0.0538,0.8220000000000001,0.0987,0.9229999999999999,1
0.53,-12.290999999999999,0.0413,0.5870000000000001,0.102,0.846,1
0.534,-8.449,0.0763,0.519,0.11699999999999999,0.932,1
0.728,-7.792000000000001,0.0606,0.0875,0.0667,0.852,1
0.626,-14.546,0.19,0.955,0.109,0.9309999999999999,1
0.669,-7.772,0.0292,0.8190000000000001,0.10300000000000001,0.887,1
0.747,-11.588,0.228,0.455,0.0921,0.00199,1
0.715,-13.357999999999999,0.0437,0.9420000000000001,0.11599999999999999,0.867,1
0.742,-9.677,0.239,0.5710000000000001,0.102,0.898,1
0.812,-6.809,0.045,0.185,0.109,0.899,1
0.395,-9.287,0.0358,0.902,0.11199999999999999,0.882,1
0.847,-11.425999999999998,0.12300000000000001,0.0436,0.12,0.884,1
0.7509999999999999,-13.985999999999999,0.177,0.904,0.121,0.951,1
0.685,-11.345,0.19,0.24,0.102,0.932,1
0.83,-10.007,0.0918,0.82,0.0916,0.88,1
0.607,-13.922,0.223,0.8640000000000001,0.12300000000000001,0.943,1
0.6990000000000001,-13.613,0.0695,0.943,0.0991,0.9159999999999999,1
0.726,-10.679,0.0891,0.9109999999999999,0.107,0.966,1
0.821,-8.882,0.0447,0.8759999999999999,0.109,0.868,1
0.5870000000000001,-6.2829999999999995,0.0378,0.8170000000000001,0.48700000000000004,0.722,1
0.63,-11.664000000000001,0.0529,0.0862,0.0687,0.282,1
0.778,-10.378,0.0425,0.0247,0.0974,0.885,1
0.718,-13.819,0.0304,0.28800000000000003,0.1,0.897,1
0.662,-12.794,0.0361,0.905,0.0987,0.93,1
0.675,-11.512,0.11599999999999999,0.6759999999999999,0.1,0.11800000000000001,1
0.64,-11.214,0.0818,0.358,0.138,0.8909999999999999,1
0.653,-11.165999999999999,0.0771,0.511,0.10099999999999999,0.872,1
0.63,-17.199,0.0897,0.902,0.11699999999999999,0.9,1
0.6459999999999999,-15.73,0.0425,0.255,0.11699999999999999,0.779,1
0.618,-12.1,0.15,0.371,0.8340000000000001,0.8270000000000001,1
0.7390000000000001,-13.842,0.0923,0.795,0.106,0.904,1
0.711,-9.171,0.187,0.657,0.106,0.9209999999999999,1
0.669,-7.992000000000001,0.0385,0.636,0.111,0.925,1
0.685,-15.411,0.044000000000000004,0.804,0.087,0.903,1
0.778,-10.942,0.0765,0.201,0.106,0.9309999999999999,1
0.737,-8.774,0.0382,0.95,0.10300000000000001,0.9009999999999999,1
0.765,-10.885,0.0648,0.98,0.115,0.9420000000000001,1
0.48700000000000004,-12.032,0.141,0.922,0.10800000000000001,0.904,1
0.732,-18.319000000000003,0.273,0.99,0.11,0.888,1
0.53,-11.360999999999999,0.0478,0.713,0.10800000000000001,0.583,1
0.539,-10.982000000000001,0.34299999999999997,0.823,0.115,0.937,1
0.5870000000000001,-12.168,0.033,0.6990000000000001,0.107,0.895,1
0.884,-9.902000000000001,0.0372,0.0642,0.10300000000000001,0.8079999999999999,1
0.359,-8.19,0.0759,0.758,0.10099999999999999,0.895,1
0.6709999999999999,-7.486000000000001,0.155,0.39,0.11699999999999999,0.782,1
0.40299999999999997,-11.664000000000001,0.11,0.805,0.171,0.89,1
0.622,-6.779,0.0528,0.765,0.10300000000000001,0.966,1
0.644,-11.011,0.0372,0.36200000000000004,0.111,0.893,1
0.7190000000000001,-9.128,0.0545,0.293,0.115,0.873,1
0.6559999999999999,-9.416,0.0568,0.976,0.114,0.895,1
0.6609999999999999,-10.989,0.0347,0.6559999999999999,0.11900000000000001,0.8240000000000001,1
0.917,-14.732000000000001,0.47100000000000003,0.317,0.0908,0.885,1
0.696,-11.007,0.0826,0.461,0.106,0.7659999999999999,1
0.706,-19.836,0.0387,0.631,0.107,0.915,1
0.7829999999999999,-15.831,0.34,0.782,0.0766,0.532,1
0.674,-10.802,0.0678,0.49,0.105,0.8170000000000001,1
0.7120000000000001,-11.694,0.109,0.9790000000000001,0.106,0.9309999999999999,1
0.6859999999999999,-13.187000000000001,0.0723,0.45299999999999996,0.109,0.9059999999999999,1
0.711,-12.175999999999998,0.0701,0.8270000000000001,0.27,0.9129999999999999,1
0.628,-13.213,0.0478,0.972,0.11199999999999999,0.935,1
0.7390000000000001,-16.697,0.535,0.7190000000000001,0.11,0.866,1
0.5820000000000001,-11.529000000000002,0.036000000000000004,0.574,0.114,0.91,1
0.67,-11.758,0.0585,0.838,0.10800000000000001,0.937,1
0.737,-9.555,0.0607,0.89,0.113,0.935,1
0.5479999999999999,-16.242,0.109,0.603,0.0999,0.8059999999999999,1
0.875,-8.152999999999999,0.0859,0.8240000000000001,0.0993,0.937,1
0.436,-15.017000000000001,0.512,0.92,0.0602,0.452,1
0.677,-11.214,0.079,0.743,0.111,0.634,1
0.8220000000000001,-13.635,0.18600000000000003,0.424,0.6779999999999999,0.789,1
0.73,-9.088,0.14400000000000002,0.0116,0.0936,0.741,1
0.6729999999999999,-7.871,0.0551,0.9359999999999999,0.109,0.778,1
0.716,-11.732999999999999,0.121,0.758,0.278,0.914,1
0.779,-9.331,0.0752,0.77,0.0906,0.9179999999999999,1
0.599,-9.986,0.0558,0.40299999999999997,0.0754,0.867,1
0.648,-14.857000000000001,0.16699999999999998,0.425,0.138,0.857,1
0.7859999999999999,-10.198,0.0678,0.254,0.115,0.9129999999999999,1
0.525,-7.022,0.0402,0.6970000000000001,0.113,0.897,1
0.716,-11.763,0.136,0.612,0.122,0.9490000000000001,1
0.853,-14.527000000000001,0.752,0.157,0.0909,0.948,1
0.693,-8.224,0.244,0.034,0.138,0.946,1
0.5579999999999999,-9.876,0.166,0.457,0.0973,0.43,1
0.648,-16.382,0.0834,0.915,0.15,0.927,1
0.74,-13.835999999999999,0.128,0.917,0.0861,0.845,1
0.769,-22.191,0.198,0.799,0.0768,0.552,1
0.737,-12.970999999999998,0.0425,0.95,0.105,0.94,1
0.767,-15.276,0.048,0.7170000000000001,0.109,0.9420000000000001,1
0.797,-15.290999999999999,0.193,0.7829999999999999,0.115,0.5670000000000001,1
0.6990000000000001,-16.401,0.0572,0.938,0.11599999999999999,0.9520000000000001,1
0.677,-12.017999999999999,0.38299999999999995,0.9470000000000001,0.46799999999999997,0.885,1
0.8809999999999999,-11.356,0.0843,0.586,0.21899999999999997,0.875,1
0.5479999999999999,-25.111,0.0557,0.8759999999999999,0.0819,0.907,1
0.593,-12.530999999999999,0.0604,0.9229999999999999,0.11,0.899,1
0.815,-12.013,0.0748,0.695,0.127,0.95,1
0.863,-5.586,0.0854,0.165,0.0862,0.9009999999999999,1
0.737,-11.21,0.09,0.861,0.249,0.748,1
0.64,-11.432,0.0396,0.436,0.10800000000000001,0.9129999999999999,1
0.71,-14.994000000000002,0.0386,0.485,0.115,0.848,1
0.56,-16.18,0.0335,0.8690000000000001,0.0833,0.8859999999999999,1
0.634,-9.931000000000001,0.0586,0.525,0.171,0.905,1
0.654,-10.915,0.0682,0.0133,0.261,0.737,1
0.624,-14.582,0.0283,0.5760000000000001,0.098,0.848,1
0.59,-16.63,0.0319,0.898,0.109,0.861,1
0.574,-12.128,0.0468,0.9009999999999999,0.128,0.932,1
0.6659999999999999,-7.1770000000000005,0.0335,0.813,0.122,0.9229999999999999,1
0.833,-12.287,0.076,0.479,0.162,0.8690000000000001,1
0.38799999999999996,-6.029,0.0332,0.632,0.11199999999999999,0.866,1
0.541,-14.42,0.11800000000000001,0.5429999999999999,0.0922,0.879,1
0.62,-8.488,0.251,0.638,0.136,0.6709999999999999,1
0.797,-11.25,0.0413,0.825,0.111,0.9359999999999999,1
0.718,-10.008,0.0419,0.7120000000000001,0.11900000000000001,0.8909999999999999,1
0.7020000000000001,-11.162,0.41700000000000004,0.39799999999999996,0.131,0.9179999999999999,1
0.741,-15.969000000000001,0.0523,0.313,0.494,0.897,1
0.7190000000000001,-12.102,0.418,0.618,0.109,0.792,1
0.7559999999999999,-13.052999999999999,0.0666,0.0985,0.111,0.872,1
0.753,-4.45,0.0834,0.8759999999999999,0.10800000000000001,0.866,1
0.32,-8.709,0.135,0.927,0.191,0.9440000000000001,1
0.45399999999999996,-13.58,0.102,0.9490000000000001,0.11,0.9570000000000001,1
0.737,-10.863,0.195,0.927,0.115,0.9359999999999999,1
0.5820000000000001,-10.347000000000001,0.0297,0.968,0.11599999999999999,0.96,1
0.7909999999999999,-11.913,0.163,0.716,0.1,0.62,1
0.7559999999999999,-7.5120000000000005,0.0644,0.47700000000000004,0.0952,0.745,1
0.55,-18.552,0.0441,0.631,0.14,0.9390000000000001,1
0.737,-10.652000000000001,0.0513,0.7659999999999999,0.0954,0.835,1
0.779,-12.487,0.0662,0.0463,0.12,0.9059999999999999,1
0.8220000000000001,-14.577,0.0622,0.899,0.0886,0.8859999999999999,1
0.643,-8.922,0.0368,0.22699999999999998,0.092,0.845,1
0.907,-11.282,0.0535,0.725,0.106,0.905,1
0.8320000000000001,-15.649000000000001,0.0568,0.833,0.0863,0.888,1
0.688,-15.75,0.249,0.8540000000000001,0.0921,0.907,1
0.726,-17.344,0.0612,0.903,0.256,0.7759999999999999,1
0.861,-15.472999999999999,0.0538,0.6779999999999999,0.106,0.915,1
0.883,-21.037,0.623,0.912,0.0916,0.00282,1
0.6759999999999999,-10.003,0.0362,0.79,0.396,0.41200000000000003,1
0.747,-10.765,0.0628,0.807,0.109,0.861,1
0.625,-28.537,0.0958,0.608,0.0914,0.9079999999999999,1
0.599,-11.95,0.133,0.706,0.0992,0.26899999999999996,1
0.83,-18.671,0.1,0.638,0.114,0.934,1
0.7290000000000001,-14.009,0.0501,0.833,0.326,0.922,1
0.657,-15.754000000000001,0.0298,0.424,0.6970000000000001,0.598,1
0.769,-14.319,0.15,0.389,0.10300000000000001,0.93,1
0.517,-14.227,0.0716,0.759,0.11199999999999999,0.927,1
0.665,-12.876,0.171,0.745,0.0885,0.209,1
0.78,-10.113999999999999,0.129,0.91,0.107,0.9490000000000001,1
0.711,-4.998,0.0567,0.971,0.126,0.943,1
0.66,-4.784,0.040999999999999995,0.9,0.115,0.889,1
0.782,-10.52,0.0587,0.619,0.111,0.8390000000000001,1
0.733,-10.877,0.0557,0.634,0.10800000000000001,0.8390000000000001,1
0.792,-14.460999999999999,0.0663,0.748,0.0902,0.929,1
0.38799999999999996,-6.718,0.0541,0.856,0.16399999999999998,0.7290000000000001,1
0.58,-10.755,0.0415,0.7979999999999999,0.517,0.914,1
0.636,-16.768,0.0543,0.613,0.124,0.9229999999999999,1
0.509,-17.324,0.0938,0.915,0.126,0.898,1
0.7509999999999999,-6.544,0.0352,0.501,0.0887,0.9279999999999999,1
0.6940000000000001,-9.349,0.145,0.20199999999999999,0.6679999999999999,0.851,1
0.6609999999999999,-10.11,0.0669,0.9179999999999999,0.107,0.9620000000000001,1
0.574,-13.912,0.0298,0.779,0.0944,0.836,1
0.792,-12.847000000000001,0.057,0.826,0.0982,0.893,1
0.787,-18.324,0.0946,0.23399999999999999,0.151,0.897,1
0.737,-10.026,0.0794,0.682,0.15,0.779,1
0.5770000000000001,-22.27,0.047,0.0413,0.106,0.736,1
0.5589999999999999,-13.370999999999999,0.0979,0.946,0.0952,0.893,1
0.575,-10.448,0.0362,0.47200000000000003,0.20800000000000002,0.888,1
0.8109999999999999,-12.66,0.305,0.509,0.1,0.813,1
0.82,-7.2410000000000005,0.036000000000000004,0.826,0.0997,0.9670000000000001,1
0.68,-12.190999999999999,0.0386,0.324,0.146,0.812,1
0.674,-13.555,0.0419,0.9420000000000001,0.0952,0.877,1
0.687,-17.107,0.127,0.87,0.0917,0.903,1
0.871,-10.747,0.165,0.272,0.13699999999999998,0.14,1
0.519,-10.137,0.0466,0.733,0.11900000000000001,0.486,1
